Year,Make,Model,Trim,engineOptions,engineDisplay,forcedInduction,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
2004,lexus,GX,[Brochure Summary],,,,,,,,,,,,,,,,11-speaker system | Leather-trimmed; leather-trimmed seating; 11-speaker system | Leather-trimmed; leather-trimmed seating,[Brochure] 11-speaker system | Leather-trimmed; leather-trimmed seating | [Brochure] 11-speaker system | Leather-trimmed; leather-trimmed seating
