Year,Make,Model,Trim,engineOptions,engineDisplay,forcedInduction,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
2005,Hyundai,Tiburon,[Brochure Summary],,,,,,,,,,,,,,,,Infinity; ALPINE audio; Infinity; ALPINE audio,[Brochure] Infinity; ALPINE audio | [Brochure] Infinity; ALPINE audio
