Year,Make,Model,Trim,engineOptions,engineDisplay,forcedInduction,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
2004,Hyundai,Elantra,[Brochure Summary],,,,,,,,,,,,,,,,Leather-trimmed seating; Leather-trimmed seating,[Brochure] Leather-trimmed seating | [Brochure] Leather-trimmed seating
