Year,Make,Model,Trim,engineOptions,engineDisplay,forcedInduction,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
2009,Volkswagen,Beetle,New Beetle Convertible,2.5L V5,2.5L V5 Turbo,Turbocharged,Manual 5-spd,Front-Wheel Drive,Regular Gasoline,Minicompact Cars,5,2.5,20,28,23,,,,,
2009,Volkswagen,Beetle,New Beetle Convertible,2.5L V5,2.5L V5 Turbo,Turbocharged,Automatic (S6),Front-Wheel Drive,Regular Gasoline,Minicompact Cars,5,2.5,20,28,23,,,,,
2009,Volkswagen,Beetle,New Beetle,2.5L V5,2.5L V5 Turbo,Turbocharged,Manual 5-spd,Front-Wheel Drive,Regular Gasoline,Subcompact Cars,5,2.5,20,28,23,,,,,
2009,Volkswagen,Beetle,New Beetle,2.5L V5,2.5L V5 Turbo,Turbocharged,Automatic (S6),Front-Wheel Drive,Regular Gasoline,Subcompact Cars,5,2.5,20,29,23,,,,,
