Year,Make,Model,Trim,engineOptions,engineDisplay,forcedInduction,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
2011,Volkswagen,Passat,[Brochure Summary],,,,,,,,,,,,,,,,Leather-trimmed; Nappa seating; Leather-trimmed; Nappa seating,[Brochure] Leather-trimmed; Nappa seating | [Brochure] Leather-trimmed; Nappa seating | [Backfilled from 2006]
