Year,Make,Model,Trim,engineOptions,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails,engineDisplay,forcedInduction
2026,Volkswagen,GLI,GLI,2.0L I4 (SIDI),Automatic (AM-S7),Front-Wheel Drive,Regular Gasoline,Compact Cars,4,2.0,26,35,29,,,,,,2.0L I4 Turbo,Turbocharged
2026,Volkswagen,GLI,GLI,2.0L I4 (SIDI),Manual 6-spd,Front-Wheel Drive,Regular Gasoline,Compact Cars,4,2.0,26,36,29,,,,,,2.0L I4 Turbo,Turbocharged
