Year,Make,Model,Trim,engineOptions,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
2019,Volvo,S60,FWD,2.0L I4 (SIDI),Automatic (S8),Front-Wheel Drive,Premium Gasoline,Compact Cars,4,2.0,24,36,28,,,,,
2019,Volvo,S60,AWD,2.0L I4 (SIDI),Automatic (S8),All-Wheel Drive,Premium Gasoline,Compact Cars,4,2.0,21,32,25,,,,,
2019,Volvo,S60,AWD PHEV,Plug-in Hybrid 2.0L I4 (SIDI; PHEV),Automatic (S8),All-Wheel Drive,Premium Gasoline / Electricity,Compact Cars,4,2.0,29,34,31,,,,,
