Year,Make,Model,Trim,engineOptions,engineDisplay,forcedInduction,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
2021,ram,1500,[Brochure Summary],,,,,,,,,,,,,,,,12-inch touchscreen | Harman Kardon; Alpine audio,[Brochure] 12-inch touchscreen | Harman Kardon; Alpine audio
