Year,Make,Model,Trim,engineOptions,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails,engineDisplay,forcedInduction
1985,Mitsubishi,Truck,2WD,"Diesel 2.3L I4 ((DSL,TRBO) CA model) Diesel",Manual 5-spd,Rear-Wheel Drive,Diesel,Small Pickup Trucks,4,2.3,24,27,25,,,,,,2.3L I4,
1985,Mitsubishi,Truck,4WD,"Diesel 2.3L I4 ((DSL,TRBO) CA model) Diesel",Manual 5-spd,All-Wheel Drive,Diesel,Small Pickup Trucks,4,2.3,22,24,23,,,,,,2.3L I4,
1985,Mitsubishi,Truck,2WD,2.0L I4 ((CAL)(FFS)),Manual 4-spd,Rear-Wheel Drive,Regular Gasoline,Small Pickup Trucks,4,2.0,19,23,21,,,,,,2.0L I4,
1985,Mitsubishi,Truck,2WD,2.0L I4 ((FFS)),Manual 4-spd,Rear-Wheel Drive,Regular Gasoline,Small Pickup Trucks,4,2.0,21,24,22,,,,,,2.0L I4,
1985,Mitsubishi,Truck,2WD,2.0L I4 ((CAL)(FFS)),Manual 5-spd,Rear-Wheel Drive,Regular Gasoline,Small Pickup Trucks,4,2.0,21,24,22,,,,,,2.0L I4,
1985,Mitsubishi,Truck,2WD,2.0L I4 ((FFS)),Manual 5-spd,Rear-Wheel Drive,Regular Gasoline,Small Pickup Trucks,4,2.0,21,24,22,,,,,,2.0L I4,
1985,Mitsubishi,Truck,2WD,"Diesel 2.3L I4 ((DSL,TRBO)) Diesel",Manual 5-spd,Rear-Wheel Drive,Diesel,Small Pickup Trucks,4,2.3,26,31,28,,,,,,2.3L I4,
1985,Mitsubishi,Truck,2WD,2.6L I4 ((FFS)),Automatic 3-spd,Rear-Wheel Drive,Regular Gasoline,Small Pickup Trucks,4,2.6,19,20,19,,,,,,2.6L I4,
1985,Mitsubishi,Truck,2WD,2.6L I4 ((CAL)(FFS)),Automatic 3-spd,Rear-Wheel Drive,Regular Gasoline,Small Pickup Trucks,4,2.6,18,20,19,,,,,,2.6L I4,
1985,Mitsubishi,Truck,2WD,2.6L I4 ((FFS)),Manual 5-spd,Rear-Wheel Drive,Regular Gasoline,Small Pickup Trucks,4,2.6,18,24,20,,,,,,2.6L I4,
1985,Mitsubishi,Truck,2WD,2.6L I4 ((CAL)(FFS)),Manual 5-spd,Rear-Wheel Drive,Regular Gasoline,Small Pickup Trucks,4,2.6,18,23,20,,,,,,2.6L I4,
1985,Mitsubishi,Truck,4WD,"Diesel 2.3L I4 ((DSL,TRBO)) Diesel",Manual 5-spd,All-Wheel Drive,Diesel,Small Pickup Trucks,4,2.3,24,28,26,,,,,,2.3L I4,
1985,Mitsubishi,Truck,4WD,2.6L I4 ((FFS)),Manual 5-spd,All-Wheel Drive,Regular Gasoline,Small Pickup Trucks,4,2.6,18,22,19,,,,,,2.6L I4,
1985,Mitsubishi,Truck,4WD,2.6L I4 ((CAL)(FFS)),Manual 5-spd,All-Wheel Drive,Regular Gasoline,Small Pickup Trucks,4,2.6,17,20,18,,,,,,2.6L I4,
