Year,Make,Model,Trim,engineOptions,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails,engineDisplay,forcedInduction
1994,Eagle,Summit,Summit,1.5L I4 (SOHC (FFS)),Automatic 3-spd,Front-Wheel Drive,Regular Gasoline,Subcompact Cars,4,1.5,24,29,26,,,,,,1.5L I4,
1994,Eagle,Summit,Summit,1.5L I4 (SOHC (FFS)),Manual 5-spd,Front-Wheel Drive,Regular Gasoline,Subcompact Cars,4,1.5,28,35,31,,,,,,1.5L I4,
1994,Eagle,Summit,Summit,1.8L I4 (SOHC-4 (FFS)),Automatic 4-spd,Front-Wheel Drive,Regular Gasoline,Subcompact Cars,4,1.8,23,30,26,,,,,,1.8L I4,
1994,Eagle,Summit,Summit,1.8L I4 (SOHC-4 (FFS)),Manual 5-spd,Front-Wheel Drive,Regular Gasoline,Subcompact Cars,4,1.8,23,30,26,,,,,,1.8L I4,
1994,Eagle,Summit,Wagon,1.8L I4 (SOHC-4 (FFS)),Automatic 4-spd,Front-Wheel Drive,Regular Gasoline,Midsize-Large Station Wagons,4,1.8,21,27,23,,,,,,1.8L I4,
1994,Eagle,Summit,Wagon,1.8L I4 (SOHC-4 (FFS)),Manual 5-spd,Front-Wheel Drive,Regular Gasoline,Midsize-Large Station Wagons,4,1.8,21,27,23,,,,,,1.8L I4,
1994,Eagle,Summit,Wagon,2.4L I4 (SOHC-4 2WD (FFS)),Automatic 4-spd,Front-Wheel Drive,Regular Gasoline,Midsize-Large Station Wagons,4,2.4,18,24,20,,,,,,2.4L I4,
1994,Eagle,Summit,Wagon,2.4L I4 (SOHC-4 4WD (FFS)),Automatic 4-spd,All-Wheel Drive,Regular Gasoline,Midsize-Large Station Wagons,4,2.4,17,21,18,,,,,,2.4L I4,
1994,Eagle,Summit,Wagon,2.4L I4 (SOHC-4 2WD (FFS)),Manual 5-spd,Front-Wheel Drive,Regular Gasoline,Midsize-Large Station Wagons,4,2.4,19,25,22,,,,,,2.4L I4,
1994,Eagle,Summit,Wagon,2.4L I4 (SOHC-4 4WD (FFS)),Manual 5-spd,All-Wheel Drive,Regular Gasoline,Midsize-Large Station Wagons,4,2.4,18,22,20,,,,,,2.4L I4,
