Year,Make,Model,Trim,engineOptions,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
2021,Porsche,911,Turbo,3.7L V6 (SIDI),Automatic (AM-S8),All-Wheel Drive,Premium Gasoline,Minicompact Cars,6,3.7,15,20,17,,,,,
2021,Porsche,911,Turbo Cabriolet,3.7L V6 (SIDI),Automatic (AM-S8),All-Wheel Drive,Premium Gasoline,Minicompact Cars,6,3.7,15,20,17,,,,,
2021,Porsche,911,Turbo S,3.7L V6 (SIDI),Automatic (AM-S8),All-Wheel Drive,Premium Gasoline,Minicompact Cars,6,3.7,15,20,17,,,,,
2021,Porsche,911,Turbo S Cabriolet,3.7L V6 (SIDI),Automatic (AM-S8),All-Wheel Drive,Premium Gasoline,Minicompact Cars,6,3.7,15,20,17,,,,,
2021,Porsche,911,Carrera,3.0L V6 (SIDI),Automatic (AM-S8),Rear-Wheel Drive,Premium Gasoline,Minicompact Cars,6,3.0,18,24,20,,,,,
2021,Porsche,911,Carrera Cabriolet,3.0L V6 (SIDI),Automatic (AM-S8),Rear-Wheel Drive,Premium Gasoline,Minicompact Cars,6,3.0,18,24,20,,,,,
2021,Porsche,911,Carrera S,3.0L V6 (SIDI),Manual 7-spd,Rear-Wheel Drive,Premium Gasoline,Minicompact Cars,6,3.0,18,25,21,,,,,
2021,Porsche,911,Carrera S,3.0L V6 (SIDI),Automatic (AM-S8),Rear-Wheel Drive,Premium Gasoline,Minicompact Cars,6,3.0,18,23,20,,,,,
2021,Porsche,911,Carrera S Cabriolet,3.0L V6 (SIDI),Manual 7-spd,Rear-Wheel Drive,Premium Gasoline,Minicompact Cars,6,3.0,17,25,20,,,,,
2021,Porsche,911,Carrera S Cabriolet,3.0L V6 (SIDI),Automatic (AM-S8),Rear-Wheel Drive,Premium Gasoline,Minicompact Cars,6,3.0,18,23,20,,,,,
2021,Porsche,911,Carrera 4,3.0L V6 (SIDI),Automatic (AM-S8),All-Wheel Drive,Premium Gasoline,Minicompact Cars,6,3.0,18,24,20,,,,,
2021,Porsche,911,Carrera 4 Cabriolet,3.0L V6 (SIDI),Automatic (AM-S8),All-Wheel Drive,Premium Gasoline,Minicompact Cars,6,3.0,18,24,20,,,,,
2021,Porsche,911,Carrera 4S,3.0L V6 (SIDI),Manual 7-spd,All-Wheel Drive,Premium Gasoline,Minicompact Cars,6,3.0,17,25,20,,,,,
2021,Porsche,911,Carrera 4S,3.0L V6 (SIDI),Automatic (AM-S8),All-Wheel Drive,Premium Gasoline,Minicompact Cars,6,3.0,18,23,20,,,,,
2021,Porsche,911,Carrera 4S Cabriolet,3.0L V6 (SIDI),Manual 7-spd,All-Wheel Drive,Premium Gasoline,Minicompact Cars,6,3.0,17,24,20,,,,,
2021,Porsche,911,Carrera 4S Cabriolet,3.0L V6 (SIDI),Automatic (AM-S8),All-Wheel Drive,Premium Gasoline,Minicompact Cars,6,3.0,18,23,20,,,,,
2021,Porsche,911,Targa 4,3.0L V6 (SIDI),Automatic (AM-S8),All-Wheel Drive,Premium Gasoline,Minicompact Cars,6,3.0,18,24,20,,,,,
2021,Porsche,911,Targa 4S,3.0L V6 (SIDI),Manual 7-spd,All-Wheel Drive,Premium Gasoline,Minicompact Cars,6,3.0,17,24,20,,,,,
2021,Porsche,911,Targa 4S,3.0L V6 (SIDI),Automatic (AM-S8),All-Wheel Drive,Premium Gasoline,Minicompact Cars,6,3.0,18,23,20,,,,,
