Year,Make,Model,Trim,engineOptions,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails,engineDisplay,forcedInduction
2005,Porsche,Turbo 4 911 Cab Kit,Turbo 4 911 Cab Kit,3.6L V6,Automatic 5-spd,All-Wheel Drive,Premium Gasoline,Minicompact Cars,6,3.6,13,20,15,,,,,,3.6L V6 Twin Turbo,Twin Turbocharged
2005,Porsche,Turbo 4 911 Cab Kit,Turbo 4 911 Cab Kit,3.6L V6,Manual 6-spd,All-Wheel Drive,Premium Gasoline,Minicompact Cars,6,3.6,14,21,16,,,,,,3.6L V6 Twin Turbo,Twin Turbocharged
