Year,Make,Model,Trim,engineOptions,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
2015,Mercedes-Benz,E-Class,E350 Coupe,3.5L V6 (SIDI),Automatic 7-spd,Rear-Wheel Drive,Premium Gasoline,Subcompact Cars,6,3.5,19,28,22,,,,,
2015,Mercedes-Benz,E-Class,E550 Coupe,4.7L V8 (SIDI),Automatic 7-spd,Rear-Wheel Drive,Premium Gasoline,Subcompact Cars,8,4.7,18,26,21,,,,,
2015,Mercedes-Benz,E-Class,E350 Convertible,3.5L V6 (SIDI),Automatic 7-spd,Rear-Wheel Drive,Premium Gasoline,Subcompact Cars,6,3.5,20,28,23,,,,,
2015,Mercedes-Benz,E-Class,E550 Convertible,4.7L V8 (SIDI),Automatic 7-spd,Rear-Wheel Drive,Premium Gasoline,Subcompact Cars,8,4.7,17,25,20,,,,,
2015,Mercedes-Benz,E-Class,E350,3.5L V6 (SIDI),Automatic 7-spd,Rear-Wheel Drive,Premium Gasoline,Midsize Cars,6,3.5,20,28,23,,,,,
2015,Mercedes-Benz,E-Class,E350 4matic,3.5L V6 (SIDI),Automatic 7-spd,Four-Wheel Drive,Premium Gasoline,Midsize Cars,6,3.5,20,27,23,,,,,
2015,Mercedes-Benz,E-Class,E350 4matic (wagon),3.5L V6 (SIDI),Automatic 7-spd,Four-Wheel Drive,Premium Gasoline,Midsize Station Wagons,6,3.5,20,26,22,,,,,
2015,Mercedes-Benz,E-Class,E350,FFV 3.5L V6 (SIDI; FFV),Automatic 7-spd,Rear-Wheel Drive,Premium Gasoline / E85,Midsize Cars,6,3.5,20,28,23,,,,,
2015,Mercedes-Benz,E-Class,E350 4matic,FFV 3.5L V6 (SIDI; FFV),Automatic 7-spd,Four-Wheel Drive,Premium Gasoline / E85,Midsize Cars,6,3.5,20,27,23,,,,,
2015,Mercedes-Benz,E-Class,E400,3.0L V6 (SIDI),Automatic 7-spd,Rear-Wheel Drive,Premium Gasoline,Midsize Cars,6,3.0,20,29,23,,,,,
2015,Mercedes-Benz,E-Class,E400 4matic,3.0L V6 (SIDI),Automatic 7-spd,Four-Wheel Drive,Premium Gasoline,Midsize Cars,6,3.0,20,27,22,,,,,
2015,Mercedes-Benz,E-Class,E63 AMG 4matic,5.5L V8 (SIDI),Automatic 7-spd,Four-Wheel Drive,Premium Gasoline,Midsize Cars,8,5.5,16,23,19,,,,,
2015,Mercedes-Benz,E-Class,E63 AMG S 4matic,5.5L V8 (SIDI),Automatic 7-spd,Four-Wheel Drive,Premium Gasoline,Midsize Cars,8,5.5,15,22,18,,,,,
2015,Mercedes-Benz,E-Class,E400 4matic (station wagon),3.0L V6 (SIDI),Automatic 7-spd,Four-Wheel Drive,Premium Gasoline,Midsize Station Wagons,6,3.0,19,26,22,,,,,
2015,Mercedes-Benz,E-Class,E63 AMG S 4matic (wagon),5.5L V8 (SIDI),Automatic 7-spd,Four-Wheel Drive,Premium Gasoline,Midsize Station Wagons,8,5.5,16,21,18,,,,,
2015,Mercedes-Benz,E-Class,E400 Coupe,3.0L V6 (SIDI),Automatic 7-spd,Rear-Wheel Drive,Premium Gasoline,Subcompact Cars,6,3.0,20,29,23,,,,,
2015,Mercedes-Benz,E-Class,E400 4matic Coupe,3.0L V6 (SIDI),Automatic 7-spd,Four-Wheel Drive,Premium Gasoline,Subcompact Cars,6,3.0,20,28,23,,,,,
2015,Mercedes-Benz,E-Class,E400 Convertible,3.0L V6 (SIDI),Automatic 7-spd,Rear-Wheel Drive,Premium Gasoline,Subcompact Cars,6,3.0,20,29,23,,,,,
2015,Mercedes-Benz,E-Class,E400 Hybrid,Hybrid 3.5L V6 (SIDI),Automatic 7-spd,Rear-Wheel Drive,Premium Gasoline,Midsize Cars,6,3.5,24,28,25,,,,,
