Year,Make,Model,Trim,engineOptions,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails,engineDisplay,forcedInduction
2007,Mercedes-Benz,CLS-Class,CLS550,5.5L V8,Automatic 7-spd,Rear-Wheel Drive,Premium Gasoline,Compact Cars,8,5.5,14,20,16,,,,,,5.5L V8 Turbo,Turbocharged
2007,Mercedes-Benz,CLS-Class,CLS63 AMG,6.2L V8,Automatic (S7),Rear-Wheel Drive,Premium Gasoline,Compact Cars,8,6.2,12,18,14,,,,,,6.2L V8 Twin Turbo,Twin Turbocharged
