Year,Make,Model,Trim,engineOptions,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails,engineDisplay,forcedInduction
2022,Porsche,Panamera,Panamera,2.9L V6 (SIDI),Automatic (AM-S8),Rear-Wheel Drive,Premium Gasoline,Large Cars,6,2.9,18,24,20,,,,,,2.9L V6 Turbo,Turbocharged
2022,Porsche,Panamera,4S,2.9L V6 (SIDI),Automatic (AM-S8),All-Wheel Drive,Premium Gasoline,Large Cars,6,2.9,18,24,20,,,,,,2.9L V6 Turbo,Turbocharged
2022,Porsche,Panamera,4S Executive,2.9L V6 (SIDI),Automatic (AM-S8),All-Wheel Drive,Premium Gasoline,Large Cars,6,2.9,17,23,19,,,,,,2.9L V6 Turbo,Turbocharged
2022,Porsche,Panamera,4S ST,2.9L V6 (SIDI),Automatic (AM-S8),All-Wheel Drive,Premium Gasoline,Large Cars,6,2.9,17,23,19,,,,,,2.9L V6 Turbo,Turbocharged
2022,Porsche,Panamera,4,2.9L V6 (SIDI),Automatic (AM-S8),All-Wheel Drive,Premium Gasoline,Large Cars,6,2.9,18,24,20,,,,,,2.9L V6 Turbo,Turbocharged
2022,Porsche,Panamera,4 Executive,2.9L V6 (SIDI),Automatic (AM-S8),All-Wheel Drive,Premium Gasoline,Large Cars,6,2.9,17,23,19,,,,,,2.9L V6 Turbo,Turbocharged
2022,Porsche,Panamera,4 ST,2.9L V6 (SIDI),Automatic (AM-S8),All-Wheel Drive,Premium Gasoline,Large Cars,6,2.9,18,23,20,,,,,,2.9L V6 Turbo,Turbocharged
2022,Porsche,Panamera,Turbo S/Exec/ST,4.0L V8 (SIDI),Automatic (AM-S8),All-Wheel Drive,Premium Gasoline,Large Cars,8,4.0,15,21,17,,,,,,4.0L V8 Twin Turbo,Twin Turbocharged
2022,Porsche,Panamera,GTS,4.0L V8 (SIDI),Automatic (AM-S8),All-Wheel Drive,Premium Gasoline,Large Cars,8,4.0,15,21,17,,,,,,4.0L V8 Turbo,Turbocharged
2022,Porsche,Panamera,GTS ST,4.0L V8 (SIDI),Automatic (AM-S8),All-Wheel Drive,Premium Gasoline,Large Cars,8,4.0,15,20,17,,,,,,4.0L V8 Turbo,Turbocharged
2022,Porsche,Panamera,4 E-Hybrid/Exec/ST,Plug-in Hybrid 2.9L V6 (SIDI; PHEV),Automatic (AM-S8),All-Wheel Drive,Premium Gasoline / Electricity,Large Cars,6,2.9,21,24,22,,,,,,2.9L V6,
2022,Porsche,Panamera,4S E-Hybrid/Exec/ST,Plug-in Hybrid 2.9L V6 (SIDI; PHEV),Automatic (AM-S8),All-Wheel Drive,Premium Gasoline / Electricity,Large Cars,6,2.9,21,23,22,,,,,,2.9L V6,
2022,Porsche,Panamera,Turbo S E-Hybrid/Exec/ST,Plug-in Hybrid 4.0L V8 (SIDI; PHEV),Automatic (AM-S8),All-Wheel Drive,Premium Gasoline / Electricity,Large Cars,8,4.0,18,22,19,,,,,,4.0L V8,
