Year,Make,Model,Trim,engineOptions,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
1991,Subaru,Legacy/Outback,Legacy,2.2L I4 ((FFS)),Automatic 4-spd,Front-Wheel Drive,Regular Gasoline,Compact Cars,4,2.2,19,26,21,,,,,
1991,Subaru,Legacy/Outback,Legacy,2.2L I4 ((FFS)),Manual 5-spd,Front-Wheel Drive,Regular Gasoline,Compact Cars,4,2.2,19,27,22,,,,,
1991,Subaru,Legacy/Outback,Legacy Turbo,"2.2L I4 ((FFS,TRBO))",Automatic 4-spd,Front-Wheel Drive,Premium Gasoline,Compact Cars,4,2.2,17,23,19,,,,,
1991,Subaru,Legacy/Outback,Legacy 4WD,2.2L I4 ((FFS)),Automatic 4-spd,All-Wheel Drive,Regular Gasoline,Compact Cars,4,2.2,18,24,20,,,,,
1991,Subaru,Legacy/Outback,Legacy 4WD,2.2L I4 ((FFS)),Manual 5-spd,All-Wheel Drive,Regular Gasoline,Compact Cars,4,2.2,18,24,20,,,,,
1991,Subaru,Legacy/Outback,Legacy 4WD Turbo,"2.2L I4 ((FFS,TRBO))",Automatic 4-spd,All-Wheel Drive,Premium Gasoline,Compact Cars,4,2.2,16,22,18,,,,,
1991,Subaru,Legacy/Outback,Legacy 4WD Turbo,"2.2L I4 ((FFS,TRBO))",Manual 5-spd,All-Wheel Drive,Premium Gasoline,Compact Cars,4,2.2,17,23,19,,,,,
1991,Subaru,Legacy/Outback,Legacy Wagon,2.2L I4 ((FFS)),Automatic 4-spd,Front-Wheel Drive,Regular Gasoline,Small Station Wagons,4,2.2,18,25,21,,,,,
1991,Subaru,Legacy/Outback,Legacy Wagon,2.2L I4 ((FFS)),Manual 5-spd,Front-Wheel Drive,Regular Gasoline,Small Station Wagons,4,2.2,19,27,22,,,,,
1991,Subaru,Legacy/Outback,Legacy Wagon 4WD,2.2L I4 ((FFS)),Automatic 4-spd,All-Wheel Drive,Regular Gasoline,Small Station Wagons,4,2.2,18,24,20,,,,,
1991,Subaru,Legacy/Outback,Legacy Wagon 4WD,2.2L I4 ((FFS)),Manual 5-spd,All-Wheel Drive,Regular Gasoline,Small Station Wagons,4,2.2,18,24,20,,,,,
