Year,Make,Model,Trim,engineOptions,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails,engineDisplay,forcedInduction
2003,GMC,Yukon,1500 2WD,4.8L V8,Automatic 4-spd,Rear-Wheel Drive,Regular Gasoline,Sport Utility Vehicle - 2WD,8,4.8,13,17,14,,,,,,4.8L V8,
2003,GMC,Yukon,1500 2WD,5.3L V8 (LM7),Automatic 4-spd,Rear-Wheel Drive,Regular Gasoline,Sport Utility Vehicle - 2WD,8,5.3,13,16,14,,,,,,5.3L V8,
2003,GMC,Yukon,XL 1500 2WD,5.3L V8 (LM7),Automatic 4-spd,Rear-Wheel Drive,Regular Gasoline,Sport Utility Vehicle - 2WD,8,5.3,12,17,14,,,,,,5.3L V8,
2003,GMC,Yukon,1500 4WD,4.8L V8,Automatic 4-spd,All-Wheel Drive,Regular Gasoline,Sport Utility Vehicle - 4WD,8,4.8,12,16,14,,,,,,4.8L V8,
2003,GMC,Yukon,1500 4WD,5.3L V8 (LM7),Automatic 4-spd,All-Wheel Drive,Regular Gasoline,Sport Utility Vehicle - 4WD,8,5.3,12,16,13,,,,,,5.3L V8,
2003,GMC,Yukon,1500 AWD,5.3L V8 (LM7),Automatic 4-spd,All-Wheel Drive,Regular Gasoline,Sport Utility Vehicle - 4WD,8,5.3,12,16,13,,,,,,5.3L V8,
2003,GMC,Yukon,1500 AWD,6.0L V8,Automatic 4-spd,All-Wheel Drive,Regular Gasoline,Sport Utility Vehicle - 4WD,8,6.0,11,15,13,,,,,,6.0L V8,
2003,GMC,Yukon,XL 1500 4WD,5.3L V8 (LM7),Automatic 4-spd,All-Wheel Drive,Regular Gasoline,Sport Utility Vehicle - 4WD,8,5.3,12,16,13,,,,,,5.3L V8,
2003,GMC,Yukon,XL 1500 AWD,5.3L V8 (LM7),Automatic 4-spd,All-Wheel Drive,Regular Gasoline,Sport Utility Vehicle - 4WD,8,5.3,12,16,13,,,,,,5.3L V8,
2003,GMC,Yukon,XL 1500 AWD,6.0L V8,Automatic 4-spd,All-Wheel Drive,Regular Gasoline,Sport Utility Vehicle - 4WD,8,6.0,11,15,13,,,,,,6.0L V8,
2003,GMC,Yukon,1500 2WD,FFV 5.3L V8 (FLEX-FUEL),Automatic 4-spd,Rear-Wheel Drive,Regular Gasoline / E85,Sport Utility Vehicle - 2WD,8,5.3,13,17,15,,,,,,5.3L V8,
2003,GMC,Yukon,XL 1500 2WD,FFV 5.3L V8 (FLEX-FUEL),Automatic 4-spd,Rear-Wheel Drive,Regular Gasoline / E85,Sport Utility Vehicle - 2WD,8,5.3,13,17,14,,,,,,5.3L V8,
2003,GMC,Yukon,1500 4WD,FFV 5.3L V8 (FLEX-FUEL),Automatic 4-spd,All-Wheel Drive,Regular Gasoline / E85,Sport Utility Vehicle - 4WD,8,5.3,13,17,14,,,,,,5.3L V8,
2003,GMC,Yukon,1500 AWD,FFV 5.3L V8 (FLEX-FUEL),Automatic 4-spd,All-Wheel Drive,Regular Gasoline / E85,Sport Utility Vehicle - 4WD,8,5.3,13,17,14,,,,,,5.3L V8,
2003,GMC,Yukon,XL 1500 4WD,FFV 5.3L V8 (FLEX-FUEL),Automatic 4-spd,All-Wheel Drive,Regular Gasoline / E85,Sport Utility Vehicle - 4WD,8,5.3,13,17,14,,,,,,5.3L V8,
2003,GMC,Yukon,XL 1500 AWD,FFV 5.3L V8 (FLEX-FUEL),Automatic 4-spd,All-Wheel Drive,Regular Gasoline / E85,Sport Utility Vehicle - 4WD,8,5.3,13,17,14,,,,,,5.3L V8,
