Year,Make,Model,Trim,engineOptions,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails,engineDisplay,forcedInduction
2018,Porsche,Macan,Macan,2.0L I4 (SIDI),Automatic (AM-S7),All-Wheel Drive,Premium Gasoline,Small Sport Utility Vehicle 4WD,4,2.0,20,25,22,,,,,,2.0L I4 Turbo,Turbocharged
2018,Porsche,Macan,S,3.0L V6 (SIDI),Automatic (AM-S7),All-Wheel Drive,Premium Gasoline,Small Sport Utility Vehicle 4WD,6,3.0,17,23,19,,,,,,3.0L V6 Turbo,Turbocharged
2018,Porsche,Macan,GTS,3.0L V6 (SIDI),Automatic (AM-S7),All-Wheel Drive,Premium Gasoline,Small Sport Utility Vehicle 4WD,6,3.0,17,23,19,,,,,,3.0L V6 Turbo,Turbocharged
2018,Porsche,Macan,Turbo,3.6L V6 (SIDI),Automatic (AM-S7),All-Wheel Drive,Premium Gasoline,Small Sport Utility Vehicle 4WD,6,3.6,17,23,19,,,,,,3.6L V6 Twin Turbo,Twin Turbocharged
2018,Porsche,Macan,Turbo Kit,3.6L V6 (SIDI),Automatic (AM-S7),All-Wheel Drive,Premium Gasoline,Small Sport Utility Vehicle 4WD,6,3.6,17,23,19,,,,,,3.6L V6 Twin Turbo,Twin Turbocharged
