Year,Make,Model,Trim,engineOptions,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
1986,GMC,Safari,2WD (cargo),2.5L I4 ((FFS)),Automatic 4-spd,Rear-Wheel Drive,Regular Gasoline,Vans,4,2.5,18,24,20,,,,,
1986,GMC,Safari,2WD (cargo),2.5L I4 ((FFS)),Manual 4-spd,Rear-Wheel Drive,Regular Gasoline,Vans,4,2.5,18,24,20,,,,,
1986,GMC,Safari,2WD (cargo),2.5L I4 ((FFS)),Manual 5-spd,Rear-Wheel Drive,Regular Gasoline,Vans,4,2.5,20,26,22,,,,,
1986,GMC,Safari,2WD (cargo),4.3L V6 ((FFS)),Automatic 4-spd,Rear-Wheel Drive,Regular Gasoline,Vans,6,4.3,15,20,17,,,,,
1986,GMC,Safari,2WD (cargo),4.3L V6 ((FFS)),Manual 4-spd,Rear-Wheel Drive,Regular Gasoline,Vans,6,4.3,16,20,18,,,,,
1986,GMC,Safari,2WD (cargo),4.3L V6 ((FFS)),Manual 5-spd,Rear-Wheel Drive,Regular Gasoline,Vans,6,4.3,16,22,18,,,,,
1986,GMC,Safari,2WD (passenger),2.5L I4 ((FFS)),Automatic 4-spd,Rear-Wheel Drive,Regular Gasoline,Vans,4,2.5,18,24,20,,,,,
1986,GMC,Safari,2WD (passenger),2.5L I4 ((FFS)),Manual 4-spd,Rear-Wheel Drive,Regular Gasoline,Vans,4,2.5,18,24,20,,,,,
1986,GMC,Safari,2WD (passenger),2.5L I4 ((FFS)),Manual 5-spd,Rear-Wheel Drive,Regular Gasoline,Vans,4,2.5,20,26,22,,,,,
1986,GMC,Safari,2WD (passenger),4.3L V6 ((FFS)),Automatic 4-spd,Rear-Wheel Drive,Regular Gasoline,Vans,6,4.3,15,20,17,,,,,
1986,GMC,Safari,2WD (passenger),4.3L V6 ((FFS)),Manual 4-spd,Rear-Wheel Drive,Regular Gasoline,Vans,6,4.3,15,19,17,,,,,
1986,GMC,Safari,2WD (passenger),4.3L V6 ((FFS)),Manual 5-spd,Rear-Wheel Drive,Regular Gasoline,Vans,6,4.3,15,21,17,,,,,
