Year,Make,Model,Trim,engineOptions,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
1986,Pontiac,6000,6000,2.5L I4 ((FFS)),Automatic 3-spd,Front-Wheel Drive,Regular Gasoline,Midsize Cars,4,2.5,19,29,23,,,,,
1986,Pontiac,6000,6000,2.8L V6 ((FFS)),Automatic 3-spd,Front-Wheel Drive,Regular Gasoline,Midsize Cars,6,2.8,17,24,19,,,,,
1986,Pontiac,6000,6000,2.8L V6 ((FFS)),Automatic 4-spd,Front-Wheel Drive,Regular Gasoline,Midsize Cars,6,2.8,18,26,20,,,,,
1986,Pontiac,6000,6000,2.8L V6 ((FFS)),Automatic 3-spd,Front-Wheel Drive,Regular Gasoline,Midsize Cars,6,2.8,16,22,18,,,,,
1986,Pontiac,6000,6000,2.8L V6 ((FFS)),Automatic 4-spd,Front-Wheel Drive,Regular Gasoline,Midsize Cars,6,2.8,16,24,19,,,,,
1986,Pontiac,6000,Wagon,2.5L I4 ((FFS)),Automatic 3-spd,Front-Wheel Drive,Regular Gasoline,Midsize-Large Station Wagons,4,2.5,19,26,21,,,,,
1986,Pontiac,6000,Wagon,2.8L V6 ((FFS)),Automatic 3-spd,Front-Wheel Drive,Regular Gasoline,Midsize-Large Station Wagons,6,2.8,17,23,19,,,,,
1986,Pontiac,6000,Wagon,2.8L V6 ((FFS)),Automatic 4-spd,Front-Wheel Drive,Regular Gasoline,Midsize-Large Station Wagons,6,2.8,17,23,19,,,,,
1986,Pontiac,6000,Wagon,2.8L V6 ((FFS)),Automatic 3-spd,Front-Wheel Drive,Regular Gasoline,Midsize-Large Station Wagons,6,2.8,16,22,18,,,,,
1986,Pontiac,6000,Wagon,2.8L V6 ((FFS)),Automatic 4-spd,Front-Wheel Drive,Regular Gasoline,Midsize-Large Station Wagons,6,2.8,16,24,19,,,,,
