Year,Make,Model,Trim,engineOptions,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
1985,Pontiac,Fiero,Fiero,2.5L I4 ((FFS)),Automatic 3-spd,Rear-Wheel Drive,Regular Gasoline,Two Seaters,4,2.5,22,29,25,,,,,
1985,Pontiac,Fiero,Fiero,2.5L I4 ((FFS)),Manual 5-spd,Rear-Wheel Drive,Regular Gasoline,Two Seaters,4,2.5,21,33,25,,,,,
1985,Pontiac,Fiero,Fiero,2.8L V6 ((FFS)),Automatic 3-spd,Rear-Wheel Drive,Regular Gasoline,Two Seaters,6,2.8,16,22,18,,,,,
1985,Pontiac,Fiero,Fiero,2.8L V6 ((FFS)),Manual 4-spd,Rear-Wheel Drive,Regular Gasoline,Two Seaters,6,2.8,17,24,19,,,,,
