Year,Make,Model,Trim,engineOptions,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
2016,Chevrolet,Traverse,FWD,3.6L V6 (SIDI),Automatic 6-spd,Front-Wheel Drive,Regular Gasoline,Standard Sport Utility Vehicle 2WD,6,3.6,15,22,18,,,,,
2016,Chevrolet,Traverse,AWD,3.6L V6 (SIDI),Automatic 6-spd,All-Wheel Drive,Regular Gasoline,Standard Sport Utility Vehicle 4WD,6,3.6,15,22,17,,,,,
