Year,Make,Model,Trim,engineOptions,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails,engineDisplay,forcedInduction
1985,Pontiac,Parisienne,Parisienne,4.3L V6 ((FFS) CA model),Automatic 3-spd,Rear-Wheel Drive,Regular Gasoline,Large Cars,6,4.3,15,22,18,,,,,,4.3L V6,
1985,Pontiac,Parisienne,Parisienne,4.3L V6 ((FFS) CA model),Automatic 4-spd,Rear-Wheel Drive,Regular Gasoline,Large Cars,6,4.3,15,23,18,,,,,,4.3L V6,
1985,Pontiac,Parisienne,Parisienne,5.0L V8 ((GM-CHEV) (FFS) CA model),Automatic 4-spd,Rear-Wheel Drive,Regular Gasoline,Large Cars,8,5.0,15,22,17,,,,,,5.0L V8,
1985,Pontiac,Parisienne,Wagon,5.0L V8 ((GM-CHEV) (FFS) CA model),Automatic 4-spd,Rear-Wheel Drive,Regular Gasoline,Midsize-Large Station Wagons,8,5.0,14,19,16,,,,,,5.0L V8,
1985,Pontiac,Parisienne,Parisienne,4.3L V6 ((FFS)),Automatic 3-spd,Rear-Wheel Drive,Regular Gasoline,Large Cars,6,4.3,16,22,18,,,,,,4.3L V6,
1985,Pontiac,Parisienne,Parisienne,4.3L V6 ((FFS)),Automatic 4-spd,Rear-Wheel Drive,Regular Gasoline,Large Cars,6,4.3,16,24,19,,,,,,4.3L V6,
1985,Pontiac,Parisienne,Parisienne,5.0L V8 ((GM-CHEV) (FFS)),Automatic 4-spd,Rear-Wheel Drive,Regular Gasoline,Large Cars,8,5.0,15,22,18,,,,,,5.0L V8,
1985,Pontiac,Parisienne,Parisienne,Diesel 5.7L V8 ((350 V8)) Diesel,Automatic 3-spd,Rear-Wheel Drive,Diesel,Large Cars,8,5.7,18,26,21,,,,,,5.7L V8,
1985,Pontiac,Parisienne,Parisienne,Diesel 5.7L V8 ((350 V8)) Diesel,Automatic 4-spd,Rear-Wheel Drive,Diesel,Large Cars,8,5.7,18,27,21,,,,,,5.7L V8,
1985,Pontiac,Parisienne,Wagon,5.0L V8 ((GM-CHEV) (FFS)),Automatic 4-spd,Rear-Wheel Drive,Regular Gasoline,Midsize-Large Station Wagons,8,5.0,14,20,16,,,,,,5.0L V8,
1985,Pontiac,Parisienne,Wagon,Diesel 5.7L V8 ((350 V8)) Diesel,Automatic 4-spd,Rear-Wheel Drive,Diesel,Midsize-Large Station Wagons,8,5.7,18,26,21,,,,,,5.7L V8,
