Year,Make,Model,Trim,engineOptions,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
1989,Toyota,Camry,Camry,2.0L I4 ((3S-FE) (FFS)),Automatic 4-spd,All-Wheel Drive,Regular Gasoline,Compact Cars,4,2.0,19,23,21,,,,,
1989,Toyota,Camry,Camry,2.0L I4 ((3S-FE) (FFS)),Automatic 4-spd,Front-Wheel Drive,Regular Gasoline,Compact Cars,4,2.0,21,28,24,,,,,
1989,Toyota,Camry,Camry,2.0L I4 ((3S-FE) (FFS)),Automatic 4-spd,Front-Wheel Drive,Regular Gasoline,Compact Cars,4,2.0,23,29,25,,,,,
1989,Toyota,Camry,Camry,2.0L I4 ((3S-FE) (FFS)),Manual 5-spd,Front-Wheel Drive,Regular Gasoline,Compact Cars,4,2.0,23,29,25,,,,,
1989,Toyota,Camry,Camry,2.0L I4 ((3S-FE) (FFS)),Manual 5-spd,All-Wheel Drive,Regular Gasoline,Compact Cars,4,2.0,19,24,21,,,,,
1989,Toyota,Camry,Camry,2.5L V6 ((FFS)),Automatic 4-spd,Front-Wheel Drive,Regular Gasoline,Compact Cars,6,2.5,17,22,19,,,,,
1989,Toyota,Camry,Camry,2.5L V6 ((FFS)),Manual 5-spd,Front-Wheel Drive,Regular Gasoline,Compact Cars,6,2.5,17,22,19,,,,,
1989,Toyota,Camry,Wagon,2.0L I4 ((3S-FE) (FFS)),Automatic 4-spd,Front-Wheel Drive,Regular Gasoline,Small Station Wagons,4,2.0,21,28,24,,,,,
1989,Toyota,Camry,Wagon,2.0L I4 ((3S-FE) (FFS)),Manual 5-spd,Front-Wheel Drive,Regular Gasoline,Small Station Wagons,4,2.0,23,29,25,,,,,
1989,Toyota,Camry,Wagon,2.5L V6 ((FFS)),Automatic 4-spd,Front-Wheel Drive,Regular Gasoline,Small Station Wagons,6,2.5,17,22,19,,,,,
