Year,Make,Model,Trim,engineOptions,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails,engineDisplay,forcedInduction
1985,Cadillac,Fleetwood Brougham,(RWD),4.1L V8 ((FFS)),Automatic 4-spd,Rear-Wheel Drive,Regular Gasoline,Large Cars,8,4.1,15,20,17,,,,,,4.1L V8,
1985,Cadillac,Fleetwood Brougham,(RWD),Diesel 5.7L V8 ((350 V8)) Diesel,Automatic 4-spd,Rear-Wheel Drive,Diesel,Large Cars,8,5.7,18,26,21,,,,,,5.7L V8,
