Year,Make,Model,Trim,engineOptions,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails,engineDisplay,forcedInduction
2018,Chevrolet,Cruze,Cruze,1.4L I4 (SIDI),Automatic (S6),Front-Wheel Drive,Regular Gasoline,Compact Cars,4,1.4,29,40,33,,,,,,1.4L I4,
2018,Chevrolet,Cruze,Premier,1.4L I4 (SIDI),Automatic (S6),Front-Wheel Drive,Regular Gasoline,Compact Cars,4,1.4,29,39,33,,,,,,1.4L I4,
2018,Chevrolet,Cruze,Cruze,1.4L I4 (SIDI),Manual 6-spd,Front-Wheel Drive,Regular Gasoline,Compact Cars,4,1.4,27,40,32,,,,,,1.4L I4,
2018,Chevrolet,Cruze,Hatchback,1.4L I4 (SIDI),Automatic (S6),Front-Wheel Drive,Regular Gasoline,Midsize Cars,4,1.4,29,38,32,,,,,,1.4L I4,
2018,Chevrolet,Cruze,Premier Hatchback,1.4L I4 (SIDI),Automatic (S6),Front-Wheel Drive,Regular Gasoline,Midsize Cars,4,1.4,28,37,31,,,,,,1.4L I4,
2018,Chevrolet,Cruze,Hatchback,1.4L I4 (SIDI),Manual 6-spd,Front-Wheel Drive,Regular Gasoline,Midsize Cars,4,1.4,27,38,31,,,,,,1.4L I4,
2018,Chevrolet,Cruze,Cruze,Diesel 1.6L I4 Diesel,Automatic 9-spd,Front-Wheel Drive,Diesel,Compact Cars,4,1.6,31,47,37,,,,,,1.6L I4,
2018,Chevrolet,Cruze,Cruze,Diesel 1.6L I4 Diesel,Manual 6-spd,Front-Wheel Drive,Diesel,Compact Cars,4,1.6,30,52,37,,,,,,1.6L I4,
2018,Chevrolet,Cruze,Hatchback,Diesel 1.6L I4 Diesel,Automatic 9-spd,Front-Wheel Drive,Diesel,Midsize Cars,4,1.6,30,45,35,,,,,,1.6L I4,
2018,Chevrolet,Cruze,Hatchback,Diesel 1.6L I4 Diesel,Manual 6-spd,Front-Wheel Drive,Diesel,Midsize Cars,4,1.6,29,48,35,,,,,,1.6L I4,
