Year,Make,Model,Trim,engineOptions,engineDisplay,forcedInduction,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
2020,Hyundai,Veloster,[Brochure Summary],,,,,,,,,,,,,,,,Infinity audio | Premium Cloth; Premium cloth seating,[Brochure] Infinity audio | Premium Cloth; Premium cloth seating
