Year,Make,Model,Trim,engineOptions,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails,engineDisplay,forcedInduction
1990,Subaru,Loyale,Loyale,"1.8L I4 ((FFS,TRBO))",Automatic 3-spd,Front-Wheel Drive,Regular Gasoline,Compact Cars,4,1.8,19,22,20,,,,,,1.8L I4,
1990,Subaru,Loyale,Loyale,1.8L I4 ((FFS) (SPFI)),Automatic 3-spd,Front-Wheel Drive,Regular Gasoline,Compact Cars,4,1.8,21,24,22,,,,,,1.8L I4,
1990,Subaru,Loyale,Loyale,1.8L I4 ((FFS) (SPFI)),Manual 5-spd,Front-Wheel Drive,Regular Gasoline,Compact Cars,4,1.8,22,29,25,,,,,,1.8L I4,
1990,Subaru,Loyale,4WD Turbo,"1.8L I4 ((FFS,TRBO))",Automatic 4-spd,All-Wheel Drive,Regular Gasoline,Compact Cars,4,1.8,18,24,20,,,,,,1.8L I4,
1990,Subaru,Loyale,Wagon,"1.8L I4 ((FFS,TRBO))",Automatic 3-spd,Front-Wheel Drive,Regular Gasoline,Small Station Wagons,4,1.8,19,22,20,,,,,,1.8L I4,
1990,Subaru,Loyale,Wagon,1.8L I4 ((FFS) (SPFI)),Automatic 3-spd,Front-Wheel Drive,Regular Gasoline,Small Station Wagons,4,1.8,21,24,22,,,,,,1.8L I4,
1990,Subaru,Loyale,Wagon,1.8L I4 ((FFS) (SPFI)),Manual 5-spd,Front-Wheel Drive,Regular Gasoline,Small Station Wagons,4,1.8,22,28,24,,,,,,1.8L I4,
1990,Subaru,Loyale,Wagon 4WD Turbo,"1.8L I4 ((FFS,TRBO))",Automatic 4-spd,All-Wheel Drive,Regular Gasoline,Small Station Wagons,4,1.8,18,24,20,,,,,,1.8L I4,
1990,Subaru,Loyale,Wagon 4WD,1.8L I4 ((FFS) (SPFI)),Automatic 3-spd,All-Wheel Drive,Regular Gasoline,Special Purpose Vehicles,4,1.8,19,21,20,,,,,,1.8L I4,
1990,Subaru,Loyale,Wagon 4WD,1.8L I4 ((FFS) (SPFI)),Manual 5-spd,All-Wheel Drive,Regular Gasoline,Special Purpose Vehicles,4,1.8,21,26,23,,,,,,1.8L I4,
1990,Subaru,Loyale,4WD,1.8L I4 ((FFS) (SPFI)),Automatic 3-spd,All-Wheel Drive,Regular Gasoline,Special Purpose Vehicles,4,1.8,19,21,20,,,,,,1.8L I4,
1990,Subaru,Loyale,4WD,1.8L I4 ((FFS) (SPFI)),Manual 5-spd,All-Wheel Drive,Regular Gasoline,Special Purpose Vehicles,4,1.8,21,26,23,,,,,,1.8L I4,
