Year,Make,Model,Trim,engineOptions,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails,engineDisplay,forcedInduction
2025,Infiniti,QX80,2WD,3.5L V6 (SIDI),Automatic (S9),Rear-Wheel Drive,Premium Gasoline,Standard Sport Utility Vehicle 2WD,6,3.5,16,20,18,,,,,,3.5L V6,
2025,Infiniti,QX80,4WD,3.5L V6 (SIDI),Automatic (S9),Four-Wheel Drive,Premium Gasoline,Standard Sport Utility Vehicle 4WD,6,3.5,16,19,17,,,,,,3.5L V6,
