Year,Make,Model,Trim,engineOptions,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
2009,Hyundai,Azera,Azera,3.8L V6,Automatic 5-spd,Front-Wheel Drive,Regular Gasoline,Large Cars,6,3.8,17,26,20,,,,,
2009,Hyundai,Azera,Azera,3.3L V6,Automatic 5-spd,Front-Wheel Drive,Regular Gasoline,Large Cars,6,3.3,18,26,21,,,,,
