Year,Make,Model,Trim,engineOptions,engineDisplay,forcedInduction,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
2021,Chevrolet,Camaro,[Brochure Summary],,,,,,,,,,,,,,,,Bose audio | 9-speaker; 7-speaker system | suede seating,[Brochure] Bose audio | 9-speaker; 7-speaker system | suede seating
