Year,Make,Model,Trim,engineOptions,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails,engineDisplay,forcedInduction
2020,Land Rover,Range Rover,Velar,2.0L I4 (SIDI),Automatic (S8),All-Wheel Drive,Premium Gasoline,Small Sport Utility Vehicle 4WD,4,2.0,21,27,23,,,,,,2.0L I4 Turbo,Turbocharged
2020,Land Rover,Range Rover,Velar P300,2.0L I4 (SIDI),Automatic (S8),All-Wheel Drive,Premium Gasoline,Small Sport Utility Vehicle 4WD,4,2.0,20,26,22,,,,,,2.0L I4 Turbo,Turbocharged
2020,Land Rover,Range Rover,Velar,5.0L V8 (SIDI),Automatic (S8),All-Wheel Drive,Premium Gasoline,Small Sport Utility Vehicle 4WD,8,5.0,15,20,17,,,,,,5.0L V8 Supercharged,Supercharged
2020,Land Rover,Range Rover,Velar P380,3.0L V6 (SIDI),Automatic (S8),All-Wheel Drive,Premium Gasoline,Small Sport Utility Vehicle 4WD,6,3.0,18,24,20,,,,,,3.0L V6 Turbo,Turbocharged
2020,Land Rover,Range Rover,Velar,3.0L V6 (SIDI),Automatic (S8),All-Wheel Drive,Premium Gasoline,Small Sport Utility Vehicle 4WD,6,3.0,18,24,20,,,,,,3.0L V6 Turbo,Turbocharged
2020,Land Rover,Range Rover,Range Rover,Diesel 3.0L V6 Diesel,Automatic (S8),Four-Wheel Drive,Diesel,Standard Sport Utility Vehicle 4WD,6,3.0,22,28,24,,,,,,3.0L V6 Turbo,Turbocharged
2020,Land Rover,Range Rover,Sport,Diesel 3.0L V6 Diesel,Automatic (S8),Four-Wheel Drive,Diesel,Standard Sport Utility Vehicle 4WD,6,3.0,22,28,24,,,,,,3.0L V6 Turbo,Turbocharged
2020,Land Rover,Range Rover,Range Rover,5.0L V8 (SIDI),Automatic (S8),Four-Wheel Drive,Premium Gasoline,Standard Sport Utility Vehicle 4WD,8,5.0,16,21,18,,,,,,5.0L V8 Supercharged,Supercharged
2020,Land Rover,Range Rover,LWB,5.0L V8 (SIDI),Automatic (S8),Four-Wheel Drive,Premium Gasoline,Standard Sport Utility Vehicle 4WD,8,5.0,16,21,18,,,,,,5.0L V8 Supercharged,Supercharged
2020,Land Rover,Range Rover,SVA,5.0L V8 (SIDI),Automatic (S8),Four-Wheel Drive,Premium Gasoline,Standard Sport Utility Vehicle 4WD,8,5.0,14,19,16,,,,,,5.0L V8 Supercharged,Supercharged
2020,Land Rover,Range Rover,LWB SVA,5.0L V8 (SIDI),Automatic (S8),Four-Wheel Drive,Premium Gasoline,Standard Sport Utility Vehicle 4WD,8,5.0,13,19,15,,,,,,5.0L V8 Supercharged,Supercharged
2020,Land Rover,Range Rover,Sport,5.0L V8 (SIDI),Automatic (S8),Four-Wheel Drive,Premium Gasoline,Standard Sport Utility Vehicle 4WD,8,5.0,17,22,19,,,,,,5.0L V8 Supercharged,Supercharged
2020,Land Rover,Range Rover,Sport SVR,5.0L V8 (SIDI),Automatic (S8),Four-Wheel Drive,Premium Gasoline,Standard Sport Utility Vehicle 4WD,8,5.0,15,20,16,,,,,,5.0L V8 Supercharged,Supercharged
2020,Land Rover,Range Rover,PHEV,Plug-in Hybrid 2.0L I4 (SIDI; PHEV),Automatic (S8),Four-Wheel Drive,Premium Gasoline / Electricity,Standard Sport Utility Vehicle 4WD,4,2.0,18,21,19,,,,,,2.0L I4,
2020,Land Rover,Range Rover,Sport PHEV,Plug-in Hybrid 2.0L I4 (SIDI; PHEV),Automatic (S8),Four-Wheel Drive,Premium Gasoline / Electricity,Standard Sport Utility Vehicle 4WD,4,2.0,18,21,19,,,,,,2.0L I4,
2020,Land Rover,Range Rover,MHEV,Hybrid 3.0L V6 (SIDI; Mild Hybrid),Automatic (S8),Four-Wheel Drive,Premium Gasoline,Standard Sport Utility Vehicle 4WD,6,3.0,19,24,21,,,,,,3.0L V6 Turbo,Turbocharged
2020,Land Rover,Range Rover,Sport MHEV,Hybrid 3.0L V6 (SIDI; Mild Hybrid),Automatic (S8),Four-Wheel Drive,Premium Gasoline,Standard Sport Utility Vehicle 4WD,6,3.0,19,24,21,,,,,,3.0L V6 Turbo,Turbocharged
