Year,Make,Model,Trim,engineOptions,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails,engineDisplay,forcedInduction
1985,Dodge,Caravan/Ram Van,2WD,2.2L I4 ((FFS)),Automatic 3-spd,Front-Wheel Drive,Regular Gasoline,Special Purpose Vehicle 2WD,4,2.2,16,19,17,,,,,,2.2L I4,
1985,Dodge,Caravan/Ram Van,2WD,2.2L I4,Automatic 3-spd,Front-Wheel Drive,Regular Gasoline,Special Purpose Vehicle 2WD,4,2.2,17,20,18,,,,,,2.2L I4,
1985,Dodge,Caravan/Ram Van,2WD,2.2L I4,Manual 4-spd,Front-Wheel Drive,Regular Gasoline,Special Purpose Vehicle 2WD,4,2.2,21,26,23,,,,,,2.2L I4,
1985,Dodge,Caravan/Ram Van,2WD,2.2L I4,Manual 4-spd,Front-Wheel Drive,Regular Gasoline,Special Purpose Vehicle 2WD,4,2.2,21,26,23,,,,,,2.2L I4,
1985,Dodge,Caravan/Ram Van,2WD,2.2L I4,Manual 5-spd,Front-Wheel Drive,Regular Gasoline,Special Purpose Vehicle 2WD,4,2.2,18,25,21,,,,,,2.2L I4,
1985,Dodge,Caravan/Ram Van,2WD,2.2L I4 ((FFS)),Manual 5-spd,Front-Wheel Drive,Regular Gasoline,Special Purpose Vehicle 2WD,4,2.2,18,25,20,,,,,,2.2L I4,
1985,Dodge,Caravan/Ram Van,2WD,2.6L I4,Automatic 3-spd,Front-Wheel Drive,Regular Gasoline,Special Purpose Vehicle 2WD,4,2.6,16,20,17,,,,,,2.6L I4,
1985,Dodge,Caravan/Ram Van,2WD,2.2L I4 ((FFS) CA model),Automatic 3-spd,Front-Wheel Drive,Regular Gasoline,Special Purpose Vehicle 2WD,4,2.2,16,20,17,,,,,,2.2L I4,
1985,Dodge,Caravan/Ram Van,2WD,2.2L I4 ((FFS) CA model),Manual 4-spd,Front-Wheel Drive,Regular Gasoline,Special Purpose Vehicle 2WD,4,2.2,20,25,22,,,,,,2.2L I4,
1985,Dodge,Caravan/Ram Van,2WD,2.6L I4 (CA model),Automatic 3-spd,Front-Wheel Drive,Regular Gasoline,Special Purpose Vehicle 2WD,4,2.6,16,19,17,,,,,,2.6L I4,
