Year,Make,Model,Trim,engineOptions,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
2009,Dodge,Charger,Charger,6.1L V8,Automatic 5-spd,Rear-Wheel Drive,Regular Gasoline,Large Cars,8,6.1,13,19,15,,,,,
2009,Dodge,Charger,Charger,3.5L V6,Automatic 4-spd,Rear-Wheel Drive,Regular Gasoline,Large Cars,6,3.5,17,25,20,,,,,
2009,Dodge,Charger,Charger,2.7L V6,Automatic 4-spd,Rear-Wheel Drive,Regular Gasoline,Large Cars,6,2.7,18,26,21,,,,,
2009,Dodge,Charger,Charger,5.7L V8,Automatic 5-spd,Rear-Wheel Drive,Regular Gasoline,Large Cars,8,5.7,16,25,19,,,,,
2009,Dodge,Charger,Charger,3.5L V6,Automatic 5-spd,Rear-Wheel Drive,Regular Gasoline,Large Cars,6,3.5,16,25,19,,,,,
2009,Dodge,Charger,AWD,5.7L V8,Automatic 5-spd,All-Wheel Drive,Regular Gasoline,Large Cars,8,5.7,16,23,18,,,,,
2009,Dodge,Charger,AWD,3.5L V6,Automatic 5-spd,All-Wheel Drive,Regular Gasoline,Large Cars,6,3.5,17,23,19,,,,,
