Year,Make,Model,Trim,engineOptions,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails,engineDisplay,forcedInduction
2010,Ferrari,599 GTB Fiorano,599 GTB Fiorano,5.7L V12 (PR),Automatic (AM6),Rear-Wheel Drive,Premium Gasoline,Two Seaters,12,5.7,11,15,12,,,,,,5.7L V12 Twin Turbo,Twin Turbocharged
2010,Ferrari,599 GTB Fiorano,599 GTB Fiorano,5.7L V12 (PR),Manual 6-spd,Rear-Wheel Drive,Premium Gasoline,Two Seaters,12,5.7,11,15,12,,,,,,5.7L V12 Twin Turbo,Twin Turbocharged
