Year,Make,Model,Trim,engineOptions,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails,engineDisplay,forcedInduction
2021,Kandi,K27,K27,EV (Top Speed approx. 68 MPH) Electricity,Automatic (A1),Front-Wheel Drive,Electricity,Compact Cars,,,127,102,114,,,,,,EV (Top Speed approx. 68 MPH) Electricity,
