Year,Make,Model,Trim,engineOptions,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails,engineDisplay,forcedInduction
2001,Jaguar,Vanden Plas,Vanden Plas,4.0L V8,Automatic 5-spd,Rear-Wheel Drive,Premium Gasoline,Midsize Cars,8,4.0,15,22,18,,,,,,4.0L V8 Turbo,Turbocharged
2001,Jaguar,Vanden Plas,S/C,4.0L V8 (GUZZLER),Automatic 5-spd,Rear-Wheel Drive,Premium Gasoline,Midsize Cars,8,4.0,14,20,16,,,,,,4.0L V8 Turbo,Turbocharged
