Year,Make,Model,Trim,engineOptions,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
2015,Ferrari,458 Speciale,458 Speciale,4.5L V8 (SIDI),Automatic (AM7),Rear-Wheel Drive,Premium Gasoline,Two Seaters,8,4.5,13,17,14,,,,,
2015,Ferrari,458 Speciale,458 Speciale,4.5L V8 (SIDI; with Stop-Start Option),Automatic (AM7),Rear-Wheel Drive,Premium Gasoline,Two Seaters,8,4.5,13,17,15,,,,,
2015,Ferrari,458 Speciale,Spider,4.5L V8 (SIDI),Automatic (AM7),Rear-Wheel Drive,Premium Gasoline,Two Seaters,8,4.5,13,17,14,,,,,
2015,Ferrari,458 Speciale,Spider,4.5L V8 (SIDI; with Stop-Start Option),Automatic (AM7),Rear-Wheel Drive,Premium Gasoline,Two Seaters,8,4.5,13,17,15,,,,,
