Year,Make,Model,Trim,engineOptions,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails,engineDisplay,forcedInduction
1994,Chevrolet,Beretta,Beretta,2.2L I4 ((FFS) (MPFI)),Automatic 3-spd,Front-Wheel Drive,Regular Gasoline,Compact Cars,4,2.2,22,28,24,,,,,,2.2L I4,
1994,Chevrolet,Beretta,Beretta,2.2L I4 ((FFS) (MPFI)),Manual 5-spd,Front-Wheel Drive,Regular Gasoline,Compact Cars,4,2.2,22,31,25,,,,,,2.2L I4,
1994,Chevrolet,Beretta,Beretta,2.3L I4 ((4-VALVE) (FFS) (MPFI)),Manual 5-spd,Front-Wheel Drive,Premium Gasoline,Compact Cars,4,2.3,18,27,21,,,,,,2.3L I4,
1994,Chevrolet,Beretta,Beretta,3.1L V6 ((FFS) (MPFI)),Automatic 3-spd,Front-Wheel Drive,Regular Gasoline,Compact Cars,6,3.1,18,26,20,,,,,,3.1L V6,
1994,Chevrolet,Beretta,Beretta,3.1L V6 ((FFS) (MPFI)),Automatic 4-spd,Front-Wheel Drive,Regular Gasoline,Compact Cars,6,3.1,18,27,21,,,,,,3.1L V6,
1994,Chevrolet,Beretta,Beretta,3.1L V6 ((FFS) (MPFI)),Manual 5-spd,Front-Wheel Drive,Regular Gasoline,Compact Cars,6,3.1,17,26,20,,,,,,3.1L V6,
