Year,Make,Model,Trim,engineOptions,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails,engineDisplay,forcedInduction
1987,Dodge,Lancer,Convertible,"2.2L I4 ((FFS,TRBO))",Automatic 3-spd,Front-Wheel Drive,Premium Gasoline,Subcompact Cars,4,2.2,17,22,19,,,,,,2.2L I4,
1987,Dodge,Lancer,Convertible,"2.2L I4 ((FFS,TRBO))",Manual 5-spd,Front-Wheel Drive,Premium Gasoline,Subcompact Cars,4,2.2,18,26,21,,,,,,2.2L I4,
1987,Dodge,Lancer,Lancer,2.2L I4 ((FFS)),Automatic 3-spd,Front-Wheel Drive,Regular Gasoline,Midsize Cars,4,2.2,20,24,21,,,,,,2.2L I4,
1987,Dodge,Lancer,Lancer,"2.2L I4 ((FFS,TRBO))",Automatic 3-spd,Front-Wheel Drive,Premium Gasoline,Midsize Cars,4,2.2,17,22,19,,,,,,2.2L I4,
1987,Dodge,Lancer,Lancer,2.2L I4 ((FFS)),Manual 5-spd,Front-Wheel Drive,Regular Gasoline,Midsize Cars,4,2.2,21,29,24,,,,,,2.2L I4,
1987,Dodge,Lancer,Lancer,"2.2L I4 ((FFS,TRBO))",Manual 5-spd,Front-Wheel Drive,Premium Gasoline,Midsize Cars,4,2.2,18,26,21,,,,,,2.2L I4,
1987,Dodge,Lancer,Lancer,2.5L I4 ((FFS)),Automatic 3-spd,Front-Wheel Drive,Regular Gasoline,Midsize Cars,4,2.5,19,25,21,,,,,,2.5L I4,
1987,Dodge,Lancer,Lancer,2.5L I4 ((FFS)),Manual 5-spd,Front-Wheel Drive,Regular Gasoline,Midsize Cars,4,2.5,19,29,23,,,,,,2.5L I4,
1987,Dodge,Lancer,Lancer,"2.2L I4 ((FFS,TRBO) (MPFI))",Automatic 3-spd,Front-Wheel Drive,Regular Gasoline,Midsize Cars,4,2.2,15,20,17,,,,,,2.2L I4,
1987,Dodge,Lancer,Lancer,"2.2L I4 ((FFS,TRBO) (MPFI))",Automatic 3-spd,Front-Wheel Drive,Regular Gasoline,Midsize Cars,4,2.2,15,20,17,,,,,,2.2L I4,
1987,Dodge,Lancer,Lancer,"2.2L I4 ((FFS,TRBO) (MPFI))",Manual 5-spd,Front-Wheel Drive,Regular Gasoline,Midsize Cars,4,2.2,17,24,20,,,,,,2.2L I4,
