Year,Make,Model,Trim,engineOptions,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails,engineDisplay,forcedInduction
2012,Mercedes-Benz,C-Class,C63 AMG Coupe,6.2L V8,Automatic 7-spd,Rear-Wheel Drive,Premium Gasoline,Subcompact Cars,8,6.2,13,19,15,,,,,,6.2L V8 Twin Turbo,Twin Turbocharged
2012,Mercedes-Benz,C-Class,C350 Coupe,3.5L V6 (SIDI),Automatic 7-spd,Rear-Wheel Drive,Premium Gasoline,Subcompact Cars,6,3.5,19,28,22,,,,,,3.5L V6 Turbo,Turbocharged
2012,Mercedes-Benz,C-Class,C300 4matic,3.0L V6,Automatic 7-spd,Four-Wheel Drive,Premium Gasoline,Compact Cars,6,3.0,17,24,20,,,,,,3.0L V6 Turbo,Turbocharged
2012,Mercedes-Benz,C-Class,C300 4matic,FFV 3.0L V6 (FFV),Automatic 7-spd,Four-Wheel Drive,Premium Gasoline / E85,Compact Cars,6,3.0,18,25,20,,,,,,3.0L V6 Turbo,Turbocharged
2012,Mercedes-Benz,C-Class,C250,1.8L I4 (SIDI),Automatic 7-spd,Rear-Wheel Drive,Premium Gasoline,Compact Cars,4,1.8,21,31,25,,,,,,1.8L I4 Turbo,Turbocharged
2012,Mercedes-Benz,C-Class,C350,3.5L V6 (SIDI),Automatic 7-spd,Rear-Wheel Drive,Premium Gasoline,Compact Cars,6,3.5,20,29,23,,,,,,3.5L V6 Turbo,Turbocharged
2012,Mercedes-Benz,C-Class,C63 AMG,6.2L V8,Automatic 7-spd,Rear-Wheel Drive,Premium Gasoline,Compact Cars,8,6.2,13,19,15,,,,,,6.2L V8 Twin Turbo,Twin Turbocharged
2012,Mercedes-Benz,C-Class,C250 Coupe,1.8L I4 (SIDI),Automatic 7-spd,Rear-Wheel Drive,Premium Gasoline,Subcompact Cars,4,1.8,21,30,25,,,,,,1.8L I4 Turbo,Turbocharged
2012,Mercedes-Benz,C-Class,C63 AMG Black Series Coupe,6.2L V8,Automatic 7-spd,Rear-Wheel Drive,Premium Gasoline,Subcompact Cars,8,6.2,13,19,16,,,,,,6.2L V8 Twin Turbo,Twin Turbocharged
2012,Mercedes-Benz,C-Class,C350,FFV 3.5L V6 (SIDI; FFV),Automatic 7-spd,Rear-Wheel Drive,Premium Gasoline / E85,Compact Cars,6,3.5,19,28,22,,,,,,3.5L V6 Turbo,Turbocharged
2012,Mercedes-Benz,C-Class,C350 4matic Coupe,3.5L V6 (SIDI),Automatic 7-spd,Four-Wheel Drive,Premium Gasoline,Subcompact Cars,6,3.5,19,27,22,,,,,,3.5L V6 Turbo,Turbocharged
