Year,Make,Model,Trim,engineOptions,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails,engineDisplay,forcedInduction
2017,BMW,i8,i8,Plug-in Hybrid 1.5L I3 (SIDI; PHEV),Automatic 6-spd,All-Wheel Drive,Premium Gasoline / Electricity,Subcompact Cars,3,1.5,28,29,28,,,,,,1.5L I3,
