Year,Make,Model,Trim,engineOptions,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
1993,Buick,Park Avenue,Park Avenue,3.8L V6 ((FFS) (S-CHARGE)),Automatic 4-spd,Front-Wheel Drive,Premium Gasoline,Large Cars,6,3.8,15,25,18,,,,,
1993,Buick,Park Avenue,Park Avenue,3.8L V6 ((FFS)),Automatic 4-spd,Front-Wheel Drive,Regular Gasoline,Large Cars,6,3.8,17,25,20,,,,,
