Year,Make,Model,Trim,engineOptions,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails,engineDisplay,forcedInduction
2025,BMW,X3,xDrive30i,Hybrid 2.0L I4 (SIDI & PFI; Mild Hybrid),Automatic (S8),All-Wheel Drive,Premium Gasoline,Small Sport Utility Vehicle 4WD,4,2.0,27,33,29,,,,,,2.0L I4 Turbo,Turbocharged
2025,BMW,X3,M50i xDrive,Hybrid 3.0L I4 (SIDI & PFI; Mild Hybrid),Automatic (S8),All-Wheel Drive,Premium Gasoline,Small Sport Utility Vehicle 4WD,4,3.0,25,30,27,,,,,,3.0L I4 Turbo,Turbocharged
