Year,Make,Model,Trim,engineOptions,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails,engineDisplay,forcedInduction
1984,GMC,Suburban,C15 Suburban 2WD,5.0L V8 ((GM-CHEV)),Automatic 4-spd,Front-Wheel Drive,Regular Gasoline,Special Purpose Vehicle 2WD,8,5.0,12,15,13,,,,,,5.0L V8,
1984,GMC,Suburban,C15 Suburban 2WD,5.7L V8 ((350 V8)),Automatic 4-spd,Front-Wheel Drive,Regular Gasoline,Special Purpose Vehicle 2WD,8,5.7,11,15,13,,,,,,5.7L V8,
1984,GMC,Suburban,C15 Suburban 2WD,Diesel 6.2L V8 ((DIESEL)) Diesel,Automatic 4-spd,Front-Wheel Drive,Diesel,Special Purpose Vehicle 2WD,8,6.2,16,22,18,,,,,,6.2L V8,
1984,GMC,Suburban,K15 Suburban 4WD,5.7L V8 ((350 V8)),Automatic 4-spd,All-Wheel Drive,Regular Gasoline,Special Purpose Vehicle 4WD,8,5.7,11,14,12,,,,,,5.7L V8,
1984,GMC,Suburban,K15 Suburban 4WD,5.7L V8 ((350 V8)),Manual 4-spd,All-Wheel Drive,Regular Gasoline,Special Purpose Vehicle 4WD,8,5.7,10,12,11,,,,,,5.7L V8,
1984,GMC,Suburban,K15 Suburban 4WD,Diesel 6.2L V8 ((DIESEL)) Diesel,Automatic 4-spd,All-Wheel Drive,Diesel,Special Purpose Vehicle 4WD,8,6.2,15,20,16,,,,,,6.2L V8,
1984,GMC,Suburban,C15 Suburban 2WD,5.7L V8 ((350 V8) (FFS) CA model),Automatic 4-spd,Front-Wheel Drive,Regular Gasoline,Special Purpose Vehicle 2WD,8,5.7,11,15,13,,,,,,5.7L V8,
1984,GMC,Suburban,C15 Suburban 2WD,Diesel 6.2L V8 (DIESEL CA model) Diesel,Automatic 4-spd,Front-Wheel Drive,Diesel,Special Purpose Vehicle 2WD,8,6.2,15,19,17,,,,,,6.2L V8,
1984,GMC,Suburban,K15 Suburban 4WD,5.7L V8 ((350 V8) (FFS) CA model),Automatic 4-spd,All-Wheel Drive,Regular Gasoline,Special Purpose Vehicle 4WD,8,5.7,11,14,12,,,,,,5.7L V8,
1984,GMC,Suburban,K15 Suburban 4WD,Diesel 6.2L V8 ((DIESEL) CA model) Diesel,Automatic 4-spd,All-Wheel Drive,Diesel,Special Purpose Vehicle 4WD,8,6.2,15,20,16,,,,,,6.2L V8,
