Year,Make,Model,Trim,engineOptions,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
1988,Dodge,Colt,Colt,1.5L I4 ((FFS)),Automatic 3-spd,Front-Wheel Drive,Regular Gasoline,Subcompact Cars,4,1.5,26,29,27,,,,,
1988,Dodge,Colt,Colt,1.5L I4 ((FFS)),Manual 4-spd,Front-Wheel Drive,Regular Gasoline,Subcompact Cars,4,1.5,29,35,31,,,,,
1988,Dodge,Colt,Colt,1.5L I4 ((FFS)),Manual 5-spd,Front-Wheel Drive,Regular Gasoline,Subcompact Cars,4,1.5,27,34,30,,,,,
1988,Dodge,Colt,Colt,"1.6L I4 ((FFS,TRBO))",Automatic 3-spd,Front-Wheel Drive,Regular Gasoline,Subcompact Cars,4,1.6,21,24,22,,,,,
1988,Dodge,Colt,Colt,"1.6L I4 ((FFS,TRBO))",Manual 5-spd,Front-Wheel Drive,Regular Gasoline,Subcompact Cars,4,1.6,22,29,25,,,,,
1988,Dodge,Colt,Vista,2.0L I4 ((FFS)),Automatic 3-spd,Front-Wheel Drive,Regular Gasoline,Small Station Wagons,4,2.0,20,22,21,,,,,
1988,Dodge,Colt,Vista,2.0L I4 ((FFS)),Manual 5-spd,Front-Wheel Drive,Regular Gasoline,Small Station Wagons,4,2.0,21,26,23,,,,,
1988,Dodge,Colt,Wagon,1.5L I4 ((FFS)),Automatic 3-spd,Front-Wheel Drive,Regular Gasoline,Small Station Wagons,4,1.5,24,27,25,,,,,
1988,Dodge,Colt,Wagon,1.5L I4 ((FFS)),Manual 5-spd,Front-Wheel Drive,Regular Gasoline,Small Station Wagons,4,1.5,26,32,28,,,,,
1988,Dodge,Colt,Vista 4WD,2.0L I4 ((FFS)),Manual 5-spd,All-Wheel Drive,Regular Gasoline,Special Purpose Vehicles,4,2.0,18,24,21,,,,,
