Year,Make,Model,Trim,engineOptions,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
1991,Chrysler,New Yorker Fifth Avenue/Imperial,New Yorker Fifth Avenue/Imperial,3.3L V6 ((FFS)),Automatic 4-spd,Front-Wheel Drive,Regular Gasoline,Large Cars,6,3.3,16,24,19,,,,,
1991,Chrysler,New Yorker Fifth Avenue/Imperial,New Yorker Fifth Avenue/Imperial,3.8L V6 ((FFS)),Automatic 4-spd,Front-Wheel Drive,Regular Gasoline,Large Cars,6,3.8,15,23,18,,,,,
