Year,Make,Model,Trim,engineOptions,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails,engineDisplay,forcedInduction
2020,Bentley,Continental,GT,4.0L V8 (SIDI),Automatic (AM-S8),All-Wheel Drive,Premium Gasoline,Subcompact Cars,8,4.0,16,26,19,,,,,,4.0L V8 Twin Turbo,Twin Turbocharged
2020,Bentley,Continental,GT Convertible,6.0L V12 (SIDI & PFI),Automatic (AM-S8),All-Wheel Drive,Premium Gasoline,Minicompact Cars,12,6.0,12,19,15,,,,,,6.0L V12 Twin Turbo,Twin Turbocharged
2020,Bentley,Continental,GT,6.0L V12 (SIDI & PFI),Automatic (AM-S8),All-Wheel Drive,Premium Gasoline,Subcompact Cars,12,6.0,12,20,15,,,,,,6.0L V12 Twin Turbo,Twin Turbocharged
