Year,Make,Model,Trim,engineOptions,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails,engineDisplay,forcedInduction
2024,Mitsubishi,Mirage,Mirage,1.2L I3,Automatic (variable gear ratios),Front-Wheel Drive,Regular Gasoline,Compact Cars,3,1.2,36,43,39,,,,,,1.2L I3,
2024,Mitsubishi,Mirage,G4,1.2L I3,Automatic (variable gear ratios),Front-Wheel Drive,Regular Gasoline,Compact Cars,3,1.2,35,41,37,,,,,,1.2L I3,
