Year,Make,Model,Trim,engineOptions,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails,engineDisplay,forcedInduction
2022,Porsche,Cayenne,/Coupe E-Hybrid,Plug-in Hybrid 3.0L V6 (SIDI; PHEV),Automatic (S8),All-Wheel Drive,Premium Gasoline / Electricity,Standard Sport Utility Vehicle 4WD,6,3.0,20,22,21,,,,,,3.0L V6,
2022,Porsche,Cayenne,Turbo S/Coupe E-Hybrid,Plug-in Hybrid 4.0L V8 (SIDI; PHEV),Automatic (S8),All-Wheel Drive,Premium Gasoline / Electricity,Standard Sport Utility Vehicle 4WD,8,4.0,17,20,18,,,,,,4.0L V8,
2022,Porsche,Cayenne,/ Cayenne Coupe,3.0L V6 (SIDI),Automatic (S8),All-Wheel Drive,Premium Gasoline,Standard Sport Utility Vehicle 4WD,6,3.0,17,22,19,,,,,,3.0L V6 Turbo,Turbocharged
2022,Porsche,Cayenne,S,2.9L V6 (SIDI),Automatic (S8),All-Wheel Drive,Premium Gasoline,Standard Sport Utility Vehicle 4WD,6,2.9,16,22,18,,,,,,2.9L V6 Turbo,Turbocharged
2022,Porsche,Cayenne,S Coupe,2.9L V6 (SIDI),Automatic (S8),All-Wheel Drive,Premium Gasoline,Standard Sport Utility Vehicle 4WD,6,2.9,16,21,18,,,,,,2.9L V6 Turbo,Turbocharged
2022,Porsche,Cayenne,Turbo,4.0L V8 (SIDI),Automatic (S8),All-Wheel Drive,Premium Gasoline,Standard Sport Utility Vehicle 4WD,8,4.0,14,19,16,,,,,,4.0L V8 Twin Turbo,Twin Turbocharged
2022,Porsche,Cayenne,Turbo GT Coupe,4.0L V8 (SIDI),Automatic (S8),All-Wheel Drive,Premium Gasoline,Standard Sport Utility Vehicle 4WD,8,4.0,14,19,16,,,,,,4.0L V8 Twin Turbo,Twin Turbocharged
2022,Porsche,Cayenne,Turbo Coupe,4.0L V8 (SIDI),Automatic (S8),All-Wheel Drive,Premium Gasoline,Standard Sport Utility Vehicle 4WD,8,4.0,15,20,17,,,,,,4.0L V8 Twin Turbo,Twin Turbocharged
2022,Porsche,Cayenne,GTS,4.0L V8 (SIDI),Automatic (S8),All-Wheel Drive,Premium Gasoline,Standard Sport Utility Vehicle 4WD,8,4.0,15,19,17,,,,,,4.0L V8 Turbo,Turbocharged
2022,Porsche,Cayenne,GTS Coupe,4.0L V8 (SIDI),Automatic (S8),All-Wheel Drive,Premium Gasoline,Standard Sport Utility Vehicle 4WD,8,4.0,15,19,17,,,,,,4.0L V8 Turbo,Turbocharged
2022,Porsche,Cayenne,Cayenne,3.0L V6 (SIDI),Automatic (S8),All-Wheel Drive,Premium Gasoline,Standard Sport Utility Vehicle 4WD,6,3.0,17,22,19,,,,,,3.0L V6 Turbo,Turbocharged
