Year,Make,Model,Trim,engineOptions,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails,engineDisplay,forcedInduction
2005,Volkswagen,Beetle,New Beetle Convertible,1.8L I4,Manual 5-spd,Front-Wheel Drive,Premium Gasoline,Minicompact Cars,4,1.8,22,28,24,,,,,,1.8L I4 Turbo,Turbocharged
2005,Volkswagen,Beetle,New Beetle Convertible,1.8L I4,Automatic (S6),Front-Wheel Drive,Premium Gasoline,Minicompact Cars,4,1.8,19,28,22,,,,,,1.8L I4 Turbo,Turbocharged
2005,Volkswagen,Beetle,New Beetle Convertible,2.0L I4,Manual 5-spd,Front-Wheel Drive,Regular Gasoline,Minicompact Cars,4,2.0,21,28,24,,,,,,2.0L I4 Turbo,Turbocharged
2005,Volkswagen,Beetle,New Beetle Convertible,2.0L I4,Automatic (S6),Front-Wheel Drive,Regular Gasoline,Minicompact Cars,4,2.0,19,28,22,,,,,,2.0L I4 Turbo,Turbocharged
2005,Volkswagen,Beetle,New Beetle,1.8L I4,Manual 5-spd,Front-Wheel Drive,Premium Gasoline,Subcompact Cars,4,1.8,22,28,24,,,,,,1.8L I4 Turbo,Turbocharged
2005,Volkswagen,Beetle,New Beetle,1.8L I4,Automatic (S6),Front-Wheel Drive,Premium Gasoline,Subcompact Cars,4,1.8,19,28,22,,,,,,1.8L I4 Turbo,Turbocharged
2005,Volkswagen,Beetle,New Beetle,Diesel 1.9L I4 Diesel,Manual 5-spd,Front-Wheel Drive,Diesel,Subcompact Cars,4,1.9,32,41,35,,,,,,1.9L I4 Turbo,Turbocharged
2005,Volkswagen,Beetle,New Beetle,Diesel 1.9L I4 Diesel,Automatic (S6),Front-Wheel Drive,Diesel,Subcompact Cars,4,1.9,30,38,33,,,,,,1.9L I4 Turbo,Turbocharged
2005,Volkswagen,Beetle,New Beetle,2.0L I4,Manual 5-spd,Front-Wheel Drive,Regular Gasoline,Subcompact Cars,4,2.0,21,28,24,,,,,,2.0L I4 Turbo,Turbocharged
2005,Volkswagen,Beetle,New Beetle,2.0L I4,Automatic (S6),Front-Wheel Drive,Regular Gasoline,Subcompact Cars,4,2.0,19,28,23,,,,,,2.0L I4 Turbo,Turbocharged
