Year,Make,Model,Trim,engineOptions,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
2022,Audi,A7,quattro,Hybrid 3.0L V6 (SIDI; Mild Hybrid),Automatic (AM-S7),Four-Wheel Drive,Premium Gasoline,Midsize Cars,6,3.0,21,30,24,,,,,
2022,Audi,A7,TFSI e quattro,Plug-in Hybrid 2.0L I4 (SIDI; PHEV),Automatic (AM-S7),All-Wheel Drive,Premium Gasoline / Electricity,Midsize Cars,4,2.0,25,31,27,,,,,
