Year,Make,Model,Trim,engineOptions,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails,engineDisplay,forcedInduction
2025,Volkswagen,ID. Buzz,ID. Buzz,EV Electricity,Automatic (A1),Rear-Wheel Drive,Electricity,Minivan - 2WD,,,90,75,83,,,,,,EV Electricity,
2025,Volkswagen,ID. Buzz,4motion,EV Electricity,Automatic (A1),All-Wheel Drive,Electricity,Minivan - 4WD,,,87,74,80,,,,,,EV Electricity,
