Year,Make,Model,Trim,engineOptions,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails,engineDisplay,forcedInduction
1994,Mazda,B Pickup,B2300/B3000/B4000 Pickup 2WD,2.3L I4 ((FFS)),Automatic 4-spd,Rear-Wheel Drive,Regular Gasoline,Standard Pickup Trucks,4,2.3,18,22,20,,,,,,2.3L I4,
1994,Mazda,B Pickup,B2300/B3000/B4000 Pickup 2WD,2.3L I4 ((FFS)),Manual 5-spd,Rear-Wheel Drive,Regular Gasoline,Standard Pickup Trucks,4,2.3,19,24,21,,,,,,2.3L I4,
1994,Mazda,B Pickup,B2300/B3000/B4000 Pickup 2WD,3.0L V6 ((FFS)),Automatic 4-spd,Rear-Wheel Drive,Regular Gasoline,Standard Pickup Trucks,6,3.0,17,22,19,,,,,,3.0L V6,
1994,Mazda,B Pickup,B2300/B3000/B4000 Pickup 2WD,3.0L V6 ((FFS)),Manual 5-spd,Rear-Wheel Drive,Regular Gasoline,Standard Pickup Trucks,6,3.0,17,22,19,,,,,,3.0L V6,
1994,Mazda,B Pickup,B2300/B3000/B4000 Pickup 2WD,4.0L V6 ((FFS)),Automatic 4-spd,Rear-Wheel Drive,Regular Gasoline,Standard Pickup Trucks,6,4.0,15,21,17,,,,,,4.0L V6,
1994,Mazda,B Pickup,B2300/B3000/B4000 Pickup 2WD,4.0L V6 ((FFS)),Manual 5-spd,Rear-Wheel Drive,Regular Gasoline,Standard Pickup Trucks,6,4.0,16,22,19,,,,,,4.0L V6,
1994,Mazda,B Pickup,B2300/B3000/B4000 Pickup 4WD,2.3L I4 ((FFS)),Manual 5-spd,All-Wheel Drive,Regular Gasoline,Standard Pickup Trucks,4,2.3,18,22,19,,,,,,2.3L I4,
1994,Mazda,B Pickup,B2300/B3000/B4000 Pickup 4WD,3.0L V6 ((FFS)),Automatic 4-spd,All-Wheel Drive,Regular Gasoline,Standard Pickup Trucks,6,3.0,15,20,17,,,,,,3.0L V6,
1994,Mazda,B Pickup,B2300/B3000/B4000 Pickup 4WD,3.0L V6 ((FFS)),Manual 5-spd,All-Wheel Drive,Regular Gasoline,Standard Pickup Trucks,6,3.0,16,20,18,,,,,,3.0L V6,
1994,Mazda,B Pickup,B2300/B3000/B4000 Pickup 4WD,4.0L V6 ((FFS)),Automatic 4-spd,All-Wheel Drive,Regular Gasoline,Standard Pickup Trucks,6,4.0,15,20,16,,,,,,4.0L V6,
1994,Mazda,B Pickup,B2300/B3000/B4000 Pickup 4WD,4.0L V6 ((FFS)),Manual 5-spd,All-Wheel Drive,Regular Gasoline,Standard Pickup Trucks,6,4.0,16,20,18,,,,,,4.0L V6,
