Year,Make,Model,Trim,engineOptions,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails,engineDisplay,forcedInduction
2005,Volkswagen,Phaeton,Phaeton,4.2L V8,Automatic (S6),All-Wheel Drive,Premium Gasoline,Large Cars,8,4.2,14,21,16,,,,,,4.2L V8 Turbo,Turbocharged
2005,Volkswagen,Phaeton,Phaeton,6.0L V12,Automatic (S5),All-Wheel Drive,Premium Gasoline,Large Cars,12,6.0,11,17,13,,,,,,6.0L V12 Turbo,Turbocharged
