Year,Make,Model,Trim,engineOptions,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails,engineDisplay,forcedInduction
2022,Mercedes-Benz,AMG GT,53 4matic Plus,Hybrid 3.0L V6 (SIDI; Mild Hybrid),Automatic 9-spd,Four-Wheel Drive,Premium Gasoline,Compact Cars,6,3.0,19,25,21,,,,,,3.0L V6 Turbo,Turbocharged
2022,Mercedes-Benz,AMG GT,43 4matic Plus,Hybrid 3.0L V6 (SIDI; Mild Hybrid),Automatic 9-spd,Four-Wheel Drive,Premium Gasoline,Compact Cars,6,3.0,19,25,21,,,,,,3.0L V6 Turbo,Turbocharged
