Year,Make,Model,Trim,engineOptions,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails,engineDisplay,forcedInduction
1994,Chevrolet,S10 Pickup,2WD,2.2L I4 ((FFS) (MPFI)),Automatic 4-spd,Rear-Wheel Drive,Regular Gasoline,Small Pickup Trucks,4,2.2,17,23,19,,,,,,2.2L I4,
1994,Chevrolet,S10 Pickup,2WD,2.2L I4 ((FFS) (MPFI)),Manual 5-spd,Rear-Wheel Drive,Regular Gasoline,Small Pickup Trucks,4,2.2,20,26,22,,,,,,2.2L I4,
1994,Chevrolet,S10 Pickup,2WD,4.3L V6 ((FFS) (MPFI)),Automatic 4-spd,Rear-Wheel Drive,Premium Gasoline,Small Pickup Trucks,6,4.3,15,22,18,,,,,,4.3L V6,
1994,Chevrolet,S10 Pickup,2WD,4.3L V6 ((FFS)),Automatic 4-spd,Rear-Wheel Drive,Regular Gasoline,Small Pickup Trucks,6,4.3,16,22,18,,,,,,4.3L V6,
1994,Chevrolet,S10 Pickup,2WD,4.3L V6 ((FFS)),Manual 5-spd,Rear-Wheel Drive,Regular Gasoline,Small Pickup Trucks,6,4.3,16,22,18,,,,,,4.3L V6,
1994,Chevrolet,S10 Pickup,2WD,4.3L V6 ((FFS) (MPFI)),Manual 5-spd,Rear-Wheel Drive,Premium Gasoline,Small Pickup Trucks,6,4.3,16,23,19,,,,,,4.3L V6,
1994,Chevrolet,S10 Pickup,4WD,4.3L V6 ((FFS)),Automatic 4-spd,All-Wheel Drive,Regular Gasoline,Standard Pickup Trucks,6,4.3,16,20,17,,,,,,4.3L V6,
1994,Chevrolet,S10 Pickup,4WD,4.3L V6 ((FFS) (MPFI)),Automatic 4-spd,All-Wheel Drive,Premium Gasoline,Standard Pickup Trucks,6,4.3,15,20,17,,,,,,4.3L V6,
1994,Chevrolet,S10 Pickup,4WD,4.3L V6 ((FFS) (MPFI)),Manual 5-spd,All-Wheel Drive,Premium Gasoline,Standard Pickup Trucks,6,4.3,15,20,17,,,,,,4.3L V6,
1994,Chevrolet,S10 Pickup,4WD,4.3L V6 ((FFS)),Manual 5-spd,All-Wheel Drive,Regular Gasoline,Standard Pickup Trucks,6,4.3,15,20,16,,,,,,4.3L V6,
