Year,Make,Model,Trim,engineOptions,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
1999,Audi,A4,A4,1.8L I4,Automatic 5-spd,Front-Wheel Drive,Premium Gasoline,Compact Cars,4,1.8,18,28,22,,,,,
1999,Audi,A4,A4,1.8L I4,Manual 5-spd,Front-Wheel Drive,Premium Gasoline,Compact Cars,4,1.8,20,29,24,,,,,
1999,Audi,A4,A4,2.8L V6,Automatic 5-spd,Front-Wheel Drive,Premium Gasoline,Compact Cars,6,2.8,16,27,20,,,,,
1999,Audi,A4,A4,2.8L V6,Manual 5-spd,Front-Wheel Drive,Premium Gasoline,Compact Cars,6,2.8,18,26,21,,,,,
1999,Audi,A4,quattro,1.8L I4,Automatic 5-spd,All-Wheel Drive,Premium Gasoline,Compact Cars,4,1.8,16,25,19,,,,,
1999,Audi,A4,quattro,1.8L I4,Manual 5-spd,All-Wheel Drive,Premium Gasoline,Compact Cars,4,1.8,19,26,22,,,,,
1999,Audi,A4,quattro,2.8L V6,Automatic 5-spd,All-Wheel Drive,Premium Gasoline,Compact Cars,6,2.8,16,25,19,,,,,
1999,Audi,A4,quattro,2.8L V6,Manual 5-spd,All-Wheel Drive,Premium Gasoline,Compact Cars,6,2.8,17,25,20,,,,,
1999,Audi,A4,Avant quattro,1.8L I4,Automatic 5-spd,All-Wheel Drive,Premium Gasoline,Small Station Wagons,4,1.8,16,25,19,,,,,
1999,Audi,A4,Avant quattro,1.8L I4,Manual 5-spd,All-Wheel Drive,Premium Gasoline,Small Station Wagons,4,1.8,19,26,22,,,,,
1999,Audi,A4,Avant quattro,2.8L V6,Automatic 5-spd,All-Wheel Drive,Premium Gasoline,Small Station Wagons,6,2.8,16,25,19,,,,,
1999,Audi,A4,Avant quattro,2.8L V6,Manual 5-spd,All-Wheel Drive,Premium Gasoline,Small Station Wagons,6,2.8,17,25,20,,,,,
