Year,Make,Model,Trim,engineOptions,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails,engineDisplay,forcedInduction
2016,Cadillac,CT6,CT6,2.0L I4 (SIDI),Automatic (S8),Rear-Wheel Drive,Regular Gasoline,Large Cars,4,2.0,22,30,25,,,,,,2.0L I4,
2016,Cadillac,CT6,AWD,3.0L V6 (SIDI),Automatic (S8),All-Wheel Drive,Premium Gasoline,Large Cars,6,3.0,18,26,21,,,,,,3.0L V6,
2016,Cadillac,CT6,AWD,3.6L V6 (SIDI),Automatic (S8),All-Wheel Drive,Regular Gasoline,Large Cars,6,3.6,18,27,21,,,,,,3.6L V6,
