Year,Make,Model,Trim,engineOptions,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails,engineDisplay,forcedInduction
2002,Mercedes-Benz,CL-Class,CL500,5.0L V8 (GUZZLER),Automatic 5-spd,Rear-Wheel Drive,Premium Gasoline,Compact Cars,8,5.0,14,21,17,,,,,,5.0L V8 Turbo,Turbocharged
2002,Mercedes-Benz,CL-Class,CL55 AMG,5.4L V8 (GUZZLER),Automatic 5-spd,Rear-Wheel Drive,Premium Gasoline,Compact Cars,8,5.4,14,20,17,,,,,,5.4L V8 Turbo,Turbocharged
2002,Mercedes-Benz,CL-Class,CL600,5.8L V12 (GUZZLER),Automatic 5-spd,Rear-Wheel Drive,Premium Gasoline,Compact Cars,12,5.8,13,21,16,,,,,,5.8L V12 Turbo,Turbocharged
