Year,Make,Model,Trim,engineOptions,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails,engineDisplay,forcedInduction
1984,Toyota,Cab Chassis,2WD,2.4L I4,Manual 4-spd,Front-Wheel Drive,Regular Gasoline,Special Purpose Vehicles,4,2.4,15,15,15,,,,,,2.4L I4,
1984,Toyota,Cab Chassis,2WD,2.4L I4 (CA model),Manual 4-spd,Front-Wheel Drive,Regular Gasoline,Special Purpose Vehicles,4,2.4,15,15,15,,,,,,2.4L I4,
