Year,Make,Model,Trim,engineOptions,engineDisplay,forcedInduction,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
2021,Hyundai,Palisade,[Brochure Summary],,,,,,,,,,,,,,,,Harman Kardon audio | 12-speaker system | suede; Nappa seating,[Brochure] Harman Kardon audio | 12-speaker system | suede; Nappa seating
