Year,Make,Model,Trim,engineOptions,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails,engineDisplay,forcedInduction
1991,Maserati,Spyder,Spyder,"2.8L V6 ((GUZZLER) (FFS,TRBO))",Automatic 4-spd,Rear-Wheel Drive,Premium Gasoline,Two Seaters,6,2.8,14,17,15,,,,,,2.8L V6 Turbo,Turbocharged
1991,Maserati,Spyder,Spyder,"2.8L V6 ((GUZZLER) (FFS,TRBO))",Manual 5-spd,Rear-Wheel Drive,Premium Gasoline,Two Seaters,6,2.8,12,18,14,,,,,,2.8L V6 Turbo,Turbocharged
