Year,Make,Model,Trim,engineOptions,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails,engineDisplay,forcedInduction
2015,Toyota,Prius,Prius,Hybrid 1.8L I4,Automatic (variable gear ratios),Front-Wheel Drive,Regular Gasoline,Midsize Cars,4,1.8,50,46,48,,,,,,1.8L I4,
2015,Toyota,Prius,Plug-in Hybrid,Plug-in Hybrid 1.8L I4 (PHEV),Automatic (variable gear ratios),Front-Wheel Drive,Regular Gasoline / Electricity,Midsize Cars,4,1.8,51,49,50,,,,,,1.8L I4,
